TSIC,commodity code,product,unit,year,month,inventory,production,dom sale,export,total,thousand baht,month-end inv,capacity
10301,010,ผักผลไม้แช่แข็ง,ตัน,2017,11,"21,592","2,609",225,"3,782","4,007","252,697","20,307","10,104"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2017,12,"20,307","1,880",229,"2,935","3,164","207,408","19,122","9,810"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2018,1,"19,122","4,533",443,"2,824","3,267","220,984","20,486","9,556"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2018,2,"20,486","6,565",349,"3,194","3,543","255,642","23,537","9,231"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2018,3,"23,537","3,685",215,"3,329","3,544","332,456","23,627","9,241"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2018,4,"23,627","2,444",238,"3,505","3,743","308,995","22,116","9,360"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2018,5,"22,116","4,919",177,"4,270","4,447","313,580","22,530","9,398"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2018,6,"22,530","5,641",244,"5,684","5,928","409,814","22,203","9,410"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2018,7,"22,203","8,245",227,"3,535","3,762","302,165","26,663","9,630"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2018,8,"26,663","3,825",268,"3,614","3,882","298,319","26,677","9,650"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2018,9,"26,677","3,167",252,"3,809","4,061","308,139","26,049","9,450"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2018,10,"26,049","4,715",256,"3,897","4,153","293,437","26,899","9,458"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2018,11,"26,899","2,088",378,"4,077","4,455","297,143","24,565","9,530"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2018,12,"24,565","2,140",276,"2,865","3,141","229,376","23,767","9,516"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2019,1,"23,767","3,801",286,"3,009","3,295","224,294","24,686","9,549"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2019,2,"24,686","2,863",270,"3,207","3,477","310,890","24,117","9,262"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2019,3,"24,117","3,479",310,"4,934","5,244","550,805","22,419","9,236"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2019,4,"22,419","2,492",297,"3,102","3,400","522,761","21,625","9,475"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2019,5,"21,625","3,116",291,"4,511","4,801","692,232","20,036","9,510"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2019,6,"20,036","3,123",295,"3,912","4,207","764,170","18,990","9,460"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2019,7,"18,990","4,217",423,"4,361","4,785","927,184","18,590","9,335"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2019,8,"18,590","5,158",498,"4,141","4,640","995,528","19,095","9,600"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2019,9,"19,095","2,647",384,"3,191","3,575","1,041,882","18,205","9,400"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2019,10,"18,205","4,817",522,"3,341","3,863","261,836","19,272","9,520"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2019,11,"19,272","2,268",457,"3,489","3,946","273,736","17,684","9,466"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2019,12,"17,684","2,549",405,"2,500","2,906","310,042","17,290","9,232"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2020,1,"17,290","4,596",388,"2,738","3,127","208,313","18,887","12,632"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2020,2,"18,887","4,882",319,"3,137","3,455","344,481","20,479","12,631"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2020,3,"20,479","4,410",303,"4,793","5,096","563,774","19,951","12,630"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2020,4,"19,951","1,561",347,"3,396","3,743","576,225","17,774","12,655"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2020,5,"17,774","2,521",268,"3,586","3,854","660,194","16,454","12,657"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2020,6,"16,454","3,231",333,"3,870","4,203","822,167","15,560","12,631"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2020,7,"15,560","6,002",420,"4,025","4,445","921,140","17,136","13,087"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2020,8,"17,136","5,738",422,"3,505","3,928","968,592","19,037","12,804"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2020,9,"19,037","3,626",341,"3,145","3,487","1,054,906","19,143","12,797"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2020,10,"19,143","3,369",420,"3,389","3,809","1,160,116","18,703","13,016"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2020,11,"18,703","2,101",304,"3,051","3,355","1,204,775","17,352","13,079"
10301,010,ผักผลไม้แช่แข็ง,ตัน,2020,12,"17,352","2,753",319,"2,546","2,865","1,241,874","17,244","12,903"
10302,010,สับปะรดกระป๋อง,ตัน,2016,1,"74,717","42,484","2,510","33,566","36,077","1,447,395","82,153","87,360"
10302,010,สับปะรดกระป๋อง,ตัน,2016,2,"82,153","36,243","2,566","37,091","39,657","1,433,555","80,698","86,330"
10302,010,สับปะรดกระป๋อง,ตัน,2016,3,"80,698","48,431","3,394","39,933","43,326","1,635,748","88,032","88,665"
10302,010,สับปะรดกระป๋อง,ตัน,2016,4,"88,032","35,765","2,711","30,946","33,657","1,270,182","91,527","85,069"
10302,010,สับปะรดกระป๋อง,ตัน,2016,5,"91,527","25,279","1,998","35,061","37,059","1,376,068","79,805","83,763"
10302,010,สับปะรดกระป๋อง,ตัน,2016,6,"79,805","27,123","2,175","30,967","33,143","1,244,855","73,396","82,916"
10302,010,สับปะรดกระป๋อง,ตัน,2016,7,"73,396","18,460","1,560","29,113","30,673","1,150,164","62,669","79,906"
10302,010,สับปะรดกระป๋อง,ตัน,2016,8,"62,669","11,518",519,"28,361","28,880","1,065,597","45,688","84,349"
10302,010,สับปะรดกระป๋อง,ตัน,2016,9,"45,688","7,846",269,"11,890","12,158","414,870","40,772","75,839"
10302,010,สับปะรดกระป๋อง,ตัน,2016,10,"40,772","21,805",317,"13,182","13,498","507,788","49,099","82,195"
10302,010,สับปะรดกระป๋อง,ตัน,2016,11,"49,099","46,779","1,983","29,265","31,248","1,224,931","63,926","86,708"
10302,010,สับปะรดกระป๋อง,ตัน,2016,12,"63,926","50,195","2,957","37,393","40,349","1,517,040","74,413","86,676"
10302,010,สับปะรดกระป๋อง,ตัน,2017,1,"74,413","46,516","2,981","35,662","38,643","1,655,497","82,234","87,261"
10302,010,สับปะรดกระป๋อง,ตัน,2017,2,"82,234","41,863","2,721","36,895","39,616","1,493,770","85,590","85,628"
10302,010,สับปะรดกระป๋อง,ตัน,2017,3,"85,590","49,482","3,242","34,628","37,869","1,424,443","98,098","88,423"
10302,010,สับปะรดกระป๋อง,ตัน,2017,4,"98,098","33,999","2,293","31,646","33,939","1,201,050","98,500","84,532"
10302,010,สับปะรดกระป๋อง,ตัน,2017,5,"98,500","42,201","2,468","36,028","38,497","1,311,003","102,463","84,259"
10302,010,สับปะรดกระป๋อง,ตัน,2017,6,"102,463","41,638","2,812","33,693","36,506","1,253,284","108,088","84,607"
10302,010,สับปะรดกระป๋อง,ตัน,2017,7,"108,088","31,930","2,238","35,015","37,254","1,275,041","102,293","84,637"
10302,010,สับปะรดกระป๋อง,ตัน,2017,8,"102,293","8,156","1,141","29,867","31,007","1,064,129","79,694","77,106"
10302,010,สับปะรดกระป๋อง,ตัน,2017,9,"79,694","15,991","1,006","23,250","24,256","792,158","71,297","80,815"
10302,010,สับปะรดกระป๋อง,ตัน,2017,10,"71,297","35,704","1,707","25,634","27,341","851,153","79,268","83,298"
10302,010,สับปะรดกระป๋อง,ตัน,2017,11,"79,268","43,679","2,490","26,548","29,038","851,462","93,869","84,605"
10302,010,สับปะรดกระป๋อง,ตัน,2017,12,"93,869","51,682","3,627","29,585","33,212","905,253","112,521","90,990"
10302,010,สับปะรดกระป๋อง,ตัน,2018,1,"112,521","40,686","2,555","28,649","31,204","891,987","122,268","83,242"
10302,010,สับปะรดกระป๋อง,ตัน,2018,2,"122,268","38,377","2,472","27,721","30,193","832,366","129,452","85,686"
10302,010,สับปะรดกระป๋อง,ตัน,2018,3,"129,452","44,235","2,733","28,714","31,447","864,998","143,068","84,402"
10302,010,สับปะรดกระป๋อง,ตัน,2018,4,"143,068","32,142","2,185","23,580","25,766","696,659","149,597","84,352"
10302,010,สับปะรดกระป๋อง,ตัน,2018,5,"149,597","44,050","2,387","27,221","29,608","814,488","164,004","86,427"
10302,010,สับปะรดกระป๋อง,ตัน,2018,6,"164,004","49,310","3,104","32,726","35,830","985,428","178,467","89,962"
10302,010,สับปะรดกระป๋อง,ตัน,2018,7,"178,467","20,440","3,447","35,752","39,200","1,150,542","160,105","86,162"
10302,010,สับปะรดกระป๋อง,ตัน,2018,8,"160,105","4,702","1,804","30,452","32,257","917,288","125,374","83,260"
10302,010,สับปะรดกระป๋อง,ตัน,2018,9,"125,374","7,515","1,198","26,915","28,113","736,922","104,437","82,219"
10302,010,สับปะรดกระป๋อง,ตัน,2018,10,"104,437","32,024","2,126","26,884","29,009","775,794","107,055","83,565"
10302,010,สับปะรดกระป๋อง,ตัน,2018,11,"107,055","45,400","2,056","25,367","27,423","741,823","124,951","86,063"
10302,010,สับปะรดกระป๋อง,ตัน,2018,12,"124,951","37,000","3,337","28,291","31,628","803,867","130,602","86,254"
10302,010,สับปะรดกระป๋อง,ตัน,2019,1,"130,602","38,583","2,813","26,100","28,913","728,809","141,097","85,187"
10302,010,สับปะรดกระป๋อง,ตัน,2019,2,"141,097","34,652","2,622","27,204","29,826","720,729","146,966","85,746"
10302,010,สับปะรดกระป๋อง,ตัน,2019,3,"146,966","31,601","3,178","28,844","32,022","782,089","147,595","85,963"
10302,010,สับปะรดกระป๋อง,ตัน,2019,4,"147,595","22,717","1,657","26,874","28,532","702,312","142,316","83,737"
10302,010,สับปะรดกระป๋อง,ตัน,2019,5,"142,316","19,641","2,107","32,768","34,875","864,024","127,520","84,891"
10302,010,สับปะรดกระป๋อง,ตัน,2019,6,"127,520","26,960","2,199","30,576","32,775","877,247","121,908","84,352"
10302,010,สับปะรดกระป๋อง,ตัน,2019,7,"121,908","11,610","1,852","29,731","31,583","951,468","102,554","83,043"
10302,010,สับปะรดกระป๋อง,ตัน,2019,8,"102,554","2,003",361,"21,574","21,935","674,585","82,702","80,275"
10302,010,สับปะรดกระป๋อง,ตัน,2019,9,"82,702","10,914",540,"23,046","23,586","567,875","69,907","85,892"
10302,010,สับปะรดกระป๋อง,ตัน,2019,10,"69,907","9,962",441,"16,861","17,302","452,590","62,372","83,642"
10302,010,สับปะรดกระป๋อง,ตัน,2019,11,"62,372","26,636",676,"23,402","24,078","587,905","64,537","88,620"
10302,010,สับปะรดกระป๋อง,ตัน,2019,12,"64,537","33,678","2,331","31,470","33,801","789,778","62,952","93,423"
10302,010,สับปะรดกระป๋อง,ตัน,2020,1,"62,952","37,100","2,363","30,064","32,427","763,114","68,508","93,776"
10302,010,สับปะรดกระป๋อง,ตัน,2020,2,"68,508","33,512","2,669","38,005","40,674","1,003,811","62,802","96,918"
10302,010,สับปะรดกระป๋อง,ตัน,2020,3,"62,802","28,713","2,882","23,142","26,024","801,589","65,778","84,378"
10302,010,สับปะรดกระป๋อง,ตัน,2020,4,"65,778","23,879","2,952","26,686","29,639","834,988","61,023","86,680"
10302,010,สับปะรดกระป๋อง,ตัน,2020,5,"61,023","21,231","2,287","19,983","22,270","689,837","60,256","84,238"
10302,010,สับปะรดกระป๋อง,ตัน,2020,6,"60,256","18,412","2,278","22,602","24,880","686,211","53,926","84,401"
10302,010,สับปะรดกระป๋อง,ตัน,2020,7,"53,926","14,794","1,344","22,797","24,141","599,414","44,979","87,995"
10302,010,สับปะรดกระป๋อง,ตัน,2020,8,"44,979","5,502",516,"14,151","14,667","393,766","35,810","82,146"
10302,010,สับปะรดกระป๋อง,ตัน,2020,9,"35,810","14,414","1,458","15,093","16,551","392,000","33,464","85,261"
10302,010,สับปะรดกระป๋อง,ตัน,2020,10,"33,464","23,077",377,"18,727","19,104","417,292","37,354","85,658"
10302,010,สับปะรดกระป๋อง,ตัน,2020,11,"37,354","38,758","1,286","24,086","25,372","689,958","51,191","83,036"
10302,010,สับปะรดกระป๋อง,ตัน,2020,12,"51,191","35,858","2,516","26,011","28,527","807,138","59,565","83,736"
10302,020,ผลไม้กระป๋องอื่นๆ,ตัน,2016,1,"13,573","8,099",655,"7,461","8,116","540,409","13,591","16,754"
10302,020,ผลไม้กระป๋องอื่นๆ,ตัน,2016,2,"13,591","7,740",559,"8,168","8,727","560,038","12,652","15,634"
10302,020,ผลไม้กระป๋องอื่นๆ,ตัน,2016,3,"12,652","11,110",662,"10,793","11,455","722,319","12,369","18,891"
10302,020,ผลไม้กระป๋องอื่นๆ,ตัน,2016,4,"12,369","8,039",377,"9,035","9,412","624,042","11,021","16,269"
10302,020,ผลไม้กระป๋องอื่นๆ,ตัน,2016,5,"11,021","11,041",541,"7,875","8,416","544,610","13,895","20,501"
10302,020,ผลไม้กระป๋องอื่นๆ,ตัน,2016,6,"13,895","12,274",687,"10,794","11,481","756,739","14,902","21,424"
10302,020,ผลไม้กระป๋องอื่นๆ,ตัน,2016,7,"14,902","9,958",417,"10,773","11,190","715,948","13,660","19,007"
10302,020,ผลไม้กระป๋องอื่นๆ,ตัน,2016,8,"13,660","16,583",981,"18,630","19,611","1,263,975","11,057","26,156"
10302,020,ผลไม้กระป๋องอื่นๆ,ตัน,2016,9,"11,057","3,598",571,"4,891","5,462","357,432","9,882","12,548"
10302,020,ผลไม้กระป๋องอื่นๆ,ตัน,2016,10,"9,882","7,610",754,"5,840","6,594","431,580","11,235","16,165"
10302,020,ผลไม้กระป๋องอื่นๆ,ตัน,2016,11,"11,235","8,342",596,"7,414","8,010","501,073","11,593","17,424"
10302,020,ผลไม้กระป๋องอื่นๆ,ตัน,2016,12,"11,593","7,943",617,"6,512","7,128","441,410","12,610","17,148"
10302,020,ผลไม้กระป๋องอื่นๆ,ตัน,2017,1,"12,610","7,089",488,"8,043","8,532","539,011","11,143","16,164"
